customerNumber,checkNumber,paymentDate,amount,store_id,create_timestamp,update_timestamp
0,2003-11-18 00:00:00,0000-00-00,161.00,NULL,2021-10-08 09:54:56,2021-10-08 09:54:56
0,2003-11-18 00:00:00,0000-00-00,161.00,NULL,2021-10-08 09:54:56,2021-10-08 09:54:56
0,2003-11-18 00:00:00,0000-00-00,161.00,NULL,2021-10-08 09:54:56,2021-10-08 09:54:56
0,2003-10-18 00:00:00,0000-00-00,219.00,NULL,2021-10-08 09:54:56,2021-10-08 09:54:56
0,2003-10-18 00:00:00,0000-00-00,219.00,NULL,2021-10-08 09:54:56,2021-10-08 09:54:56
0,2003-10-18 00:00:00,0000-00-00,219.00,NULL,2021-10-08 09:54:56,2021-10-08 09:54:56
0,2003-10-18 00:00:00,0000-00-00,219.00,NULL,2021-10-08 09:54:56,2021-10-08 09:54:56
0,2003-10-18 00:00:00,0000-00-00,219.00,NULL,2021-10-08 09:54:56,2021-10-08 09:54:56
0,2003-10-18 00:00:00,0000-00-00,219.00,NULL,2021-10-08 09:54:56,2021-10-08 09:54:56
0,2005-02-12 00:00:00,0000-00-00,379.00,NULL,2021-10-08 09:54:56,2021-10-08 09:54:56
0,2005-02-12 00:00:00,0000-00-00,379.00,NULL,2021-10-08 09:54:56,2021-10-08 09:54:56
0,2005-02-12 00:00:00,0000-00-00,379.00,NULL,2021-10-08 09:54:56,2021-10-08 09:54:56
0,2005-02-12 00:00:00,0000-00-00,379.00,NULL,2021-10-08 09:54:56,2021-10-08 09:54:56
0,2005-02-12 00:00:00,0000-00-00,379.00,NULL,2021-10-08 09:54:56,2021-10-08 09:54:56
0,2005-02-12 00:00:00,0000-00-00,379.00,NULL,2021-10-08 09:54:56,2021-10-08 09:54:56
0,2003-04-19 00:00:00,0000-00-00,381.00,NULL,2021-10-08 09:54:56,2021-10-08 09:54:56
0,2003-04-19 00:00:00,0000-00-00,381.00,NULL,2021-10-08 09:54:56,2021-10-08 09:54:56
0,2003-04-19 00:00:00,0000-00-00,381.00,NULL,2021-10-08 09:54:56,2021-10-08 09:54:56
0,2003-04-19 00:00:00,0000-00-00,381.00,NULL,2021-10-08 09:54:56,2021-10-08 09:54:56
0,2003-04-19 00:00:00,0000-00-00,381.00,NULL,2021-10-08 09:54:56,2021-10-08 09:54:56
0,2003-04-19 00:00:00,0000-00-00,381.00,NULL,2021-10-08 09:54:56,2021-10-08 09:54:56
0,2003-05-12 00:00:00,0000-00-00,382.00,NULL,2021-10-08 09:54:56,2021-10-08 09:54:56
0,2003-05-12 00:00:00,0000-00-00,382.00,NULL,2021-10-08 09:54:56,2021-10-08 09:54:56
0,2003-05-12 00:00:00,0000-00-00,382.00,NULL,2021-10-08 09:54:56,2021-10-08 09:54:56
0,2003-05-12 00:00:00,0000-00-00,382.00,NULL,2021-10-08 09:54:56,2021-10-08 09:54:56
0,2003-05-12 00:00:00,0000-00-00,382.00,NULL,2021-10-08 09:54:56,2021-10-08 09:54:56
0,2003-05-12 00:00:00,0000-00-00,382.00,NULL,2021-10-08 09:54:56,2021-10-08 09:54:56
0,2004-12-04 00:00:00,0000-00-00,172.00,NULL,2021-10-08 09:54:56,2021-10-08 09:54:56
0,2004-12-04 00:00:00,0000-00-00,172.00,NULL,2021-10-08 09:54:56,2021-10-08 09:54:56
0,2004-12-04 00:00:00,0000-00-00,172.00,NULL,2021-10-08 09:54:56,2021-10-08 09:54:56
0,2004-12-04 00:00:00,0000-00-00,172.00,NULL,2021-10-08 09:54:56,2021-10-08 09:54:56
0,2004-12-04 00:00:00,0000-00-00,172.00,NULL,2021-10-08 09:54:56,2021-10-08 09:54:56
0,2004-12-04 00:00:00,0000-00-00,172.00,NULL,2021-10-08 09:54:56,2021-10-08 09:54:56
0,2004-01-19 00:00:00,0000-00-00,177.00,NULL,2021-10-08 09:54:56,2021-10-08 09:54:56
0,2004-01-19 00:00:00,0000-00-00,177.00,NULL,2021-10-08 09:54:56,2021-10-08 09:54:56
0,2004-01-19 00:00:00,0000-00-00,177.00,NULL,2021-10-08 09:54:56,2021-10-08 09:54:56
0,2004-01-19 00:00:00,0000-00-00,177.00,NULL,2021-10-08 09:54:56,2021-10-08 09:54:56
0,2004-01-19 00:00:00,0000-00-00,177.00,NULL,2021-10-08 09:54:56,2021-10-08 09:54:56
0,2004-01-19 00:00:00,0000-00-00,177.00,NULL,2021-10-08 09:54:56,2021-10-08 09:54:56
0,2003-05-25 00:00:00,0000-00-00,350.00,NULL,2021-10-08 09:54:56,2021-10-08 09:54:56
0,2003-05-25 00:00:00,0000-00-00,350.00,NULL,2021-10-08 09:54:56,2021-10-08 09:54:56
0,2003-05-25 00:00:00,0000-00-00,350.00,NULL,2021-10-08 09:54:56,2021-10-08 09:54:56
0,2003-05-25 00:00:00,0000-00-00,350.00,NULL,2021-10-08 09:54:56,2021-10-08 09:54:56
0,2003-05-25 00:00:00,0000-00-00,350.00,NULL,2021-10-08 09:54:56,2021-10-08 09:54:56
0,2003-05-25 00:00:00,0000-00-00,350.00,NULL,2021-10-08 09:54:56,2021-10-08 09:54:56
0,2005-05-19 00:00:00,0000-00-00,175.00,NULL,2021-10-08 09:54:56,2021-10-08 09:54:56
0,2005-05-19 00:00:00,0000-00-00,175.00,NULL,2021-10-08 09:54:56,2021-10-08 09:54:56
0,2005-05-19 00:00:00,0000-00-00,175.00,NULL,2021-10-08 09:54:56,2021-10-08 09:54:56
0,2005-05-19 00:00:00,0000-00-00,175.00,NULL,2021-10-08 09:54:56,2021-10-08 09:54:56
0,2005-05-19 00:00:00,0000-00-00,175.00,NULL,2021-10-08 09:54:56,2021-10-08 09:54:56
0,2005-05-19 00:00:00,0000-00-00,175.00,NULL,2021-10-08 09:54:56,2021-10-08 09:54:56
0,2003-03-12 00:00:00,0000-00-00,131.00,NULL,2021-10-08 09:54:56,2021-10-08 09:54:56
0,2003-03-12 00:00:00,0000-00-00,131.00,NULL,2021-10-08 09:54:56,2021-10-08 09:54:56
0,2003-03-12 00:00:00,0000-00-00,131.00,NULL,2021-10-08 09:54:56,2021-10-08 09:54:56
0,2003-03-12 00:00:00,0000-00-00,131.00,NULL,2021-10-08 09:54:56,2021-10-08 09:54:56
0,2003-03-12 00:00:00,0000-00-00,131.00,NULL,2021-10-08 09:54:56,2021-10-08 09:54:56
0,2003-03-12 00:00:00,0000-00-00,131.00,NULL,2021-10-08 09:54:56,2021-10-08 09:54:56
0,2004-04-25 00:00:00,0000-00-00,181.00,NULL,2021-10-08 09:54:56,2021-10-08 09:54:56
0,2004-04-25 00:00:00,0000-00-00,181.00,NULL,2021-10-08 09:54:56,2021-10-08 09:54:56
0,2004-04-25 00:00:00,0000-00-00,181.00,NULL,2021-10-08 09:54:56,2021-10-08 09:54:56
0,2004-04-25 00:00:00,0000-00-00,181.00,NULL,2021-10-08 09:54:56,2021-10-08 09:54:56
0,2004-04-25 00:00:00,0000-00-00,181.00,NULL,2021-10-08 09:54:56,2021-10-08 09:54:56
0,2004-04-25 00:00:00,0000-00-00,181.00,NULL,2021-10-08 09:54:56,2021-10-08 09:54:56
0,2004-07-03 00:00:00,0000-00-00,145.00,NULL,2021-10-08 09:54:56,2021-10-08 09:54:56
0,2004-07-03 00:00:00,0000-00-00,145.00,NULL,2021-10-08 09:54:56,2021-10-08 09:54:56
0,2004-07-03 00:00:00,0000-00-00,145.00,NULL,2021-10-08 09:54:56,2021-10-08 09:54:56
0,2004-07-03 00:00:00,0000-00-00,145.00,NULL,2021-10-08 09:54:56,2021-10-08 09:54:56
0,2004-07-03 00:00:00,0000-00-00,145.00,NULL,2021-10-08 09:54:56,2021-10-08 09:54:56
0,2004-07-03 00:00:00,0000-00-00,145.00,NULL,2021-10-08 09:54:56,2021-10-08 09:54:56
0,2005-01-10 00:00:00,0000-00-00,353.00,NULL,2021-10-08 09:54:56,2021-10-08 09:54:56
0,2005-01-10 00:00:00,0000-00-00,353.00,NULL,2021-10-08 09:54:56,2021-10-08 09:54:56
0,2005-01-10 00:00:00,0000-00-00,353.00,NULL,2021-10-08 09:54:56,2021-10-08 09:54:56
0,2005-01-10 00:00:00,0000-00-00,353.00,NULL,2021-10-08 09:54:56,2021-10-08 09:54:56
0,2005-01-10 00:00:00,0000-00-00,353.00,NULL,2021-10-08 09:54:56,2021-10-08 09:54:56
0,2005-01-10 00:00:00,0000-00-00,353.00,NULL,2021-10-08 09:54:56,2021-10-08 09:54:56
0,2003-12-10 00:00:00,0000-00-00,471.00,NULL,2021-10-08 09:54:56,2021-10-08 09:54:56
0,2003-12-10 00:00:00,0000-00-00,471.00,NULL,2021-10-08 09:54:56,2021-10-08 09:54:56
0,2003-12-10 00:00:00,0000-00-00,471.00,NULL,2021-10-08 09:54:56,2021-10-08 09:54:56
0,2003-12-10 00:00:00,0000-00-00,471.00,NULL,2021-10-08 09:54:56,2021-10-08 09:54:56
0,2003-12-10 00:00:00,0000-00-00,471.00,NULL,2021-10-08 09:54:56,2021-10-08 09:54:56
0,2003-12-10 00:00:00,0000-00-00,471.00,NULL,2021-10-08 09:54:56,2021-10-08 09:54:56
0,2004-11-19 00:00:00,0000-00-00,385.00,NULL,2021-10-08 09:54:56,2021-10-08 09:54:56
0,2004-11-19 00:00:00,0000-00-00,385.00,NULL,2021-10-08 09:54:56,2021-10-08 09:54:56
0,2004-11-19 00:00:00,0000-00-00,385.00,NULL,2021-10-08 09:54:56,2021-10-08 09:54:56
0,2004-11-19 00:00:00,0000-00-00,385.00,NULL,2021-10-08 09:54:56,2021-10-08 09:54:56
0,2004-11-19 00:00:00,0000-00-00,385.00,NULL,2021-10-08 09:54:56,2021-10-08 09:54:56
0,2004-11-19 00:00:00,0000-00-00,385.00,NULL,2021-10-08 09:54:56,2021-10-08 09:54:56
0,2003-04-11 00:00:00,2011-04-04,124.00,NULL,2021-10-08 09:54:56,2021-10-08 09:54:56
0,2003-04-11 00:00:00,2011-04-04,124.00,NULL,2021-10-08 09:54:56,2021-10-08 09:54:56
0,2003-04-11 00:00:00,2011-04-04,124.00,NULL,2021-10-08 09:54:56,2021-10-08 09:54:56
0,2003-04-11 00:00:00,2011-04-04,124.00,NULL,2021-10-08 09:54:56,2021-10-08 09:54:56
0,2003-04-11 00:00:00,2011-04-04,124.00,NULL,2021-10-08 09:54:56,2021-10-08 09:54:56
0,2003-04-11 00:00:00,2011-04-04,124.00,NULL,2021-10-08 09:54:56,2021-10-08 09:54:56
0,2005-01-27 00:00:00,0000-00-00,334.00,NULL,2021-10-08 09:54:56,2021-10-08 09:54:56
0,2005-01-27 00:00:00,0000-00-00,334.00,NULL,2021-10-08 09:54:56,2021-10-08 09:54:56
0,2005-01-27 00:00:00,0000-00-00,334.00,NULL,2021-10-08 09:54:56,2021-10-08 09:54:56
0,2005-01-27 00:00:00,0000-00-00,334.00,NULL,2021-10-08 09:54:56,2021-10-08 09:54:56
0,2005-01-27 00:00:00,0000-00-00,334.00,NULL,2021-10-08 09:54:56,2021-10-08 09:54:56
0,2005-01-27 00:00:00,0000-00-00,334.00,NULL,2021-10-08 09:54:56,2021-10-08 09:54:56
0,2004-08-01 00:00:00,0000-00-00,382.00,NULL,2021-10-08 09:54:56,2021-10-08 09:54:56
0,2004-08-01 00:00:00,0000-00-00,382.00,NULL,2021-10-08 09:54:56,2021-10-08 09:54:56
0,2004-08-01 00:00:00,0000-00-00,382.00,NULL,2021-10-08 09:54:56,2021-10-08 09:54:56
0,2004-08-01 00:00:00,0000-00-00,382.00,NULL,2021-10-08 09:54:56,2021-10-08 09:54:56
0,2004-08-01 00:00:00,0000-00-00,382.00,NULL,2021-10-08 09:54:56,2021-10-08 09:54:56
0,2004-08-01 00:00:00,0000-00-00,382.00,NULL,2021-10-08 09:54:56,2021-10-08 09:54:56
0,2003-11-28 00:00:00,0000-00-00,339.00,NULL,2021-10-08 09:54:56,2021-10-08 09:54:56
0,2003-11-28 00:00:00,0000-00-00,339.00,NULL,2021-10-08 09:54:56,2021-10-08 09:54:56
0,2003-11-28 00:00:00,0000-00-00,339.00,NULL,2021-10-08 09:54:56,2021-10-08 09:54:56
0,2003-11-28 00:00:00,0000-00-00,339.00,NULL,2021-10-08 09:54:56,2021-10-08 09:54:56
0,2003-11-28 00:00:00,0000-00-00,339.00,NULL,2021-10-08 09:54:56,2021-10-08 09:54:56
0,2003-11-28 00:00:00,0000-00-00,339.00,NULL,2021-10-08 09:54:56,2021-10-08 09:54:56
0,2004-11-01 00:00:00,0000-00-00,141.00,NULL,2021-10-08 09:54:56,2021-10-08 09:54:56
0,2004-11-01 00:00:00,0000-00-00,141.00,NULL,2021-10-08 09:54:56,2021-10-08 09:54:56
0,2004-11-01 00:00:00,0000-00-00,141.00,NULL,2021-10-08 09:54:56,2021-10-08 09:54:56
0,2004-11-01 00:00:00,0000-00-00,141.00,NULL,2021-10-08 09:54:56,2021-10-08 09:54:56
0,2004-11-01 00:00:00,0000-00-00,141.00,NULL,2021-10-08 09:54:56,2021-10-08 09:54:56
0,2004-11-01 00:00:00,0000-00-00,141.00,NULL,2021-10-08 09:54:56,2021-10-08 09:54:56
0,2003-02-16 00:00:00,0000-00-00,121.00,NULL,2021-10-08 09:54:56,2021-10-08 09:54:56
0,2003-02-16 00:00:00,0000-00-00,121.00,NULL,2021-10-08 09:54:56,2021-10-08 09:54:56
0,2003-02-16 00:00:00,0000-00-00,121.00,NULL,2021-10-08 09:54:56,2021-10-08 09:54:56
0,2003-02-16 00:00:00,0000-00-00,121.00,NULL,2021-10-08 09:54:56,2021-10-08 09:54:56
0,2003-02-16 00:00:00,0000-00-00,121.00,NULL,2021-10-08 09:54:56,2021-10-08 09:54:56
0,2003-02-16 00:00:00,0000-00-00,121.00,NULL,2021-10-08 09:54:56,2021-10-08 09:54:56
0,2004-11-14 00:00:00,0000-00-00,119.00,NULL,2021-10-08 09:54:56,2021-10-08 09:54:56
0,2004-11-14 00:00:00,0000-00-00,119.00,NULL,2021-10-08 09:54:56,2021-10-08 09:54:56
0,2004-11-14 00:00:00,0000-00-00,119.00,NULL,2021-10-08 09:54:56,2021-10-08 09:54:56
0,2004-11-14 00:00:00,0000-00-00,119.00,NULL,2021-10-08 09:54:56,2021-10-08 09:54:56
0,2004-11-14 00:00:00,0000-00-00,119.00,NULL,2021-10-08 09:54:56,2021-10-08 09:54:56
0,2004-11-14 00:00:00,0000-00-00,119.00,NULL,2021-10-08 09:54:56,2021-10-08 09:54:56
0,2004-07-07 00:00:00,0000-00-00,166.00,NULL,2021-10-08 09:54:56,2021-10-08 09:54:56
0,2004-07-07 00:00:00,0000-00-00,166.00,NULL,2021-10-08 09:54:56,2021-10-08 09:54:56
0,2004-07-07 00:00:00,0000-00-00,166.00,NULL,2021-10-08 09:54:56,2021-10-08 09:54:56
0,2004-07-07 00:00:00,0000-00-00,166.00,NULL,2021-10-08 09:54:56,2021-10-08 09:54:56
0,2004-07-07 00:00:00,0000-00-00,166.00,NULL,2021-10-08 09:54:56,2021-10-08 09:54:56
0,2004-07-07 00:00:00,0000-00-00,166.00,NULL,2021-10-08 09:54:56,2021-10-08 09:54:56
0,2004-08-11 00:00:00,0000-00-00,148.00,NULL,2021-10-08 09:54:56,2021-10-08 09:54:56
0,2004-08-11 00:00:00,0000-00-00,148.00,NULL,2021-10-08 09:54:56,2021-10-08 09:54:56
0,2004-08-11 00:00:00,0000-00-00,148.00,NULL,2021-10-08 09:54:56,2021-10-08 09:54:56
0,2004-08-11 00:00:00,0000-00-00,148.00,NULL,2021-10-08 09:54:56,2021-10-08 09:54:56
0,2004-08-11 00:00:00,0000-00-00,148.00,NULL,2021-10-08 09:54:56,2021-10-08 09:54:56
0,2004-08-11 00:00:00,0000-00-00,148.00,NULL,2021-10-08 09:54:56,2021-10-08 09:54:56
0,2004-11-15 00:00:00,0000-00-00,458.00,NULL,2021-10-08 09:54:56,2021-10-08 09:54:56
0,2004-11-15 00:00:00,0000-00-00,458.00,NULL,2021-10-08 09:54:56,2021-10-08 09:54:56
0,2004-11-15 00:00:00,0000-00-00,458.00,NULL,2021-10-08 09:54:56,2021-10-08 09:54:56
0,2004-11-15 00:00:00,0000-00-00,458.00,NULL,2021-10-08 09:54:56,2021-10-08 09:54:56
0,2004-11-15 00:00:00,0000-00-00,458.00,NULL,2021-10-08 09:54:56,2021-10-08 09:54:56
0,2004-11-15 00:00:00,0000-00-00,458.00,NULL,2021-10-08 09:54:56,2021-10-08 09:54:56
0,2005-02-15 00:00:00,0000-00-00,311.00,NULL,2021-10-08 09:54:56,2021-10-08 09:54:56
0,2005-02-15 00:00:00,0000-00-00,311.00,NULL,2021-10-08 09:54:56,2021-10-08 09:54:56
0,2005-02-15 00:00:00,0000-00-00,311.00,NULL,2021-10-08 09:54:56,2021-10-08 09:54:56
0,2005-02-15 00:00:00,0000-00-00,311.00,NULL,2021-10-08 09:54:56,2021-10-08 09:54:56
0,2005-02-15 00:00:00,0000-00-00,311.00,NULL,2021-10-08 09:54:56,2021-10-08 09:54:56
0,2005-02-15 00:00:00,0000-00-00,311.00,NULL,2021-10-08 09:54:56,2021-10-08 09:54:56
0,2004-01-18 00:00:00,0000-00-00,347.00,NULL,2021-10-08 09:54:56,2021-10-08 09:54:56
0,2004-01-18 00:00:00,0000-00-00,347.00,NULL,2021-10-08 09:54:56,2021-10-08 09:54:56
0,2004-01-18 00:00:00,0000-00-00,347.00,NULL,2021-10-08 09:54:56,2021-10-08 09:54:56
0,2004-01-18 00:00:00,0000-00-00,347.00,NULL,2021-10-08 09:54:56,2021-10-08 09:54:56
0,2004-01-18 00:00:00,0000-00-00,347.00,NULL,2021-10-08 09:54:56,2021-10-08 09:54:56
0,2004-01-18 00:00:00,0000-00-00,347.00,NULL,2021-10-08 09:54:56,2021-10-08 09:54:56
0,2003-01-28 00:00:00,0000-00-00,128.00,NULL,2021-10-08 09:54:56,2021-10-08 09:54:56
0,2003-01-28 00:00:00,0000-00-00,128.00,NULL,2021-10-08 09:54:56,2021-10-08 09:54:56
0,2003-01-28 00:00:00,0000-00-00,128.00,NULL,2021-10-08 09:54:56,2021-10-08 09:54:56
0,2003-01-28 00:00:00,0000-00-00,128.00,NULL,2021-10-08 09:54:56,2021-10-08 09:54:56
0,2003-01-28 00:00:00,0000-00-00,128.00,NULL,2021-10-08 09:54:56,2021-10-08 09:54:56
0,2003-01-28 00:00:00,0000-00-00,128.00,NULL,2021-10-08 09:54:56,2021-10-08 09:54:56
0,2003-11-03 00:00:00,0000-00-00,321.00,NULL,2021-10-08 09:54:56,2021-10-08 09:54:56
0,2003-11-03 00:00:00,0000-00-00,321.00,NULL,2021-10-08 09:54:56,2021-10-08 09:54:56
0,2003-11-03 00:00:00,0000-00-00,321.00,NULL,2021-10-08 09:54:56,2021-10-08 09:54:56
0,2003-11-03 00:00:00,0000-00-00,321.00,NULL,2021-10-08 09:54:56,2021-10-08 09:54:56
0,2003-11-03 00:00:00,0000-00-00,321.00,NULL,2021-10-08 09:54:56,2021-10-08 09:54:56
0,2003-11-03 00:00:00,0000-00-00,321.00,NULL,2021-10-08 09:54:56,2021-10-08 09:54:56
0,2005-05-19 00:00:00,0000-00-00,141.00,NULL,2021-10-08 09:54:56,2021-10-08 09:54:56
0,2005-05-19 00:00:00,0000-00-00,141.00,NULL,2021-10-08 09:54:56,2021-10-08 09:54:56
0,2005-05-19 00:00:00,0000-00-00,141.00,NULL,2021-10-08 09:54:56,2021-10-08 09:54:56
0,2005-05-19 00:00:00,0000-00-00,141.00,NULL,2021-10-08 09:54:56,2021-10-08 09:54:56
0,2005-05-19 00:00:00,0000-00-00,141.00,NULL,2021-10-08 09:54:56,2021-10-08 09:54:56
0,2005-05-19 00:00:00,0000-00-00,141.00,NULL,2021-10-08 09:54:56,2021-10-08 09:54:56
0,2004-12-08 00:00:00,0000-00-00,129.00,NULL,2021-10-08 09:54:56,2021-10-08 09:54:56
0,2004-12-08 00:00:00,0000-00-00,129.00,NULL,2021-10-08 09:54:56,2021-10-08 09:54:56
0,2004-12-08 00:00:00,0000-00-00,129.00,NULL,2021-10-08 09:54:56,2021-10-08 09:54:56
0,2004-12-08 00:00:00,0000-00-00,129.00,NULL,2021-10-08 09:54:56,2021-10-08 09:54:56
0,2004-12-08 00:00:00,0000-00-00,129.00,NULL,2021-10-08 09:54:56,2021-10-08 09:54:56
0,2004-12-08 00:00:00,0000-00-00,129.00,NULL,2021-10-08 09:54:56,2021-10-08 09:54:56
0,2003-11-18 00:00:00,0000-00-00,386.00,NULL,2021-10-08 09:54:56,2021-10-08 09:54:56
0,2003-11-18 00:00:00,0000-00-00,386.00,NULL,2021-10-08 09:54:56,2021-10-08 09:54:56
0,2003-11-18 00:00:00,0000-00-00,386.00,NULL,2021-10-08 09:54:56,2021-10-08 09:54:56
0,2003-11-18 00:00:00,0000-00-00,386.00,NULL,2021-10-08 09:54:56,2021-10-08 09:54:56
0,2003-11-18 00:00:00,0000-00-00,386.00,NULL,2021-10-08 09:54:56,2021-10-08 09:54:56
0,2003-11-18 00:00:00,0000-00-00,386.00,NULL,2021-10-08 09:54:56,2021-10-08 09:54:56
0,2004-06-21 00:00:00,0000-00-00,398.00,NULL,2021-10-08 09:54:56,2021-10-08 09:54:56
0,2004-06-21 00:00:00,0000-00-00,398.00,NULL,2021-10-08 09:54:56,2021-10-08 09:54:56
0,2004-06-21 00:00:00,0000-00-00,398.00,NULL,2021-10-08 09:54:56,2021-10-08 09:54:56
0,2004-06-21 00:00:00,0000-00-00,398.00,NULL,2021-10-08 09:54:56,2021-10-08 09:54:56
0,2004-06-21 00:00:00,0000-00-00,398.00,NULL,2021-10-08 09:54:56,2021-10-08 09:54:56
0,2004-06-21 00:00:00,0000-00-00,398.00,NULL,2021-10-08 09:54:56,2021-10-08 09:54:56
0,2003-10-20 00:00:00,0000-00-00,201.00,NULL,2021-10-08 09:54:56,2021-10-08 09:54:56
0,2003-10-20 00:00:00,0000-00-00,201.00,NULL,2021-10-08 09:54:56,2021-10-08 09:54:56
0,2003-10-20 00:00:00,0000-00-00,201.00,NULL,2021-10-08 09:54:56,2021-10-08 09:54:56
0,2003-10-20 00:00:00,0000-00-00,201.00,NULL,2021-10-08 09:54:56,2021-10-08 09:54:56
0,2003-10-20 00:00:00,0000-00-00,201.00,NULL,2021-10-08 09:54:56,2021-10-08 09:54:56
0,2003-10-20 00:00:00,0000-00-00,201.00,NULL,2021-10-08 09:54:56,2021-10-08 09:54:56
0,2004-12-13 00:00:00,0000-00-00,324.00,NULL,2021-10-08 09:54:56,2021-10-08 09:54:56
0,2004-12-13 00:00:00,0000-00-00,324.00,NULL,2021-10-08 09:54:56,2021-10-08 09:54:56
0,2004-12-13 00:00:00,0000-00-00,324.00,NULL,2021-10-08 09:54:56,2021-10-08 09:54:56
0,2004-12-13 00:00:00,0000-00-00,324.00,NULL,2021-10-08 09:54:56,2021-10-08 09:54:56
0,2004-12-13 00:00:00,0000-00-00,324.00,NULL,2021-10-08 09:54:56,2021-10-08 09:54:56
0,2004-12-13 00:00:00,0000-00-00,324.00,NULL,2021-10-08 09:54:56,2021-10-08 09:54:56
0,2004-10-28 00:00:00,0000-00-00,286.00,NULL,2021-10-08 09:54:56,2021-10-08 09:54:56
0,2004-10-28 00:00:00,0000-00-00,286.00,NULL,2021-10-08 09:54:56,2021-10-08 09:54:56
0,2004-10-28 00:00:00,0000-00-00,286.00,NULL,2021-10-08 09:54:56,2021-10-08 09:54:56
0,2004-10-28 00:00:00,0000-00-00,286.00,NULL,2021-10-08 09:54:56,2021-10-08 09:54:56
0,2004-10-28 00:00:00,0000-00-00,286.00,NULL,2021-10-08 09:54:56,2021-10-08 09:54:56
0,2004-10-28 00:00:00,0000-00-00,286.00,NULL,2021-10-08 09:54:56,2021-10-08 09:54:56
0,2005-04-15 00:00:00,0000-00-00,462.00,NULL,2021-10-08 09:54:56,2021-10-08 09:54:56
0,2005-04-15 00:00:00,0000-00-00,462.00,NULL,2021-10-08 09:54:56,2021-10-08 09:54:56
0,2005-04-15 00:00:00,0000-00-00,462.00,NULL,2021-10-08 09:54:56,2021-10-08 09:54:56
0,2005-04-15 00:00:00,0000-00-00,462.00,NULL,2021-10-08 09:54:56,2021-10-08 09:54:56
0,2005-04-15 00:00:00,0000-00-00,462.00,NULL,2021-10-08 09:54:56,2021-10-08 09:54:56
0,2005-04-15 00:00:00,0000-00-00,462.00,NULL,2021-10-08 09:54:56,2021-10-08 09:54:56
0,2004-04-26 00:00:00,0000-00-00,145.00,NULL,2021-10-08 09:54:56,2021-10-08 09:54:56
0,2004-04-26 00:00:00,0000-00-00,145.00,NULL,2021-10-08 09:54:56,2021-10-08 09:54:56
0,2004-04-26 00:00:00,0000-00-00,145.00,NULL,2021-10-08 09:54:56,2021-10-08 09:54:56
0,2004-04-26 00:00:00,0000-00-00,145.00,NULL,2021-10-08 09:54:56,2021-10-08 09:54:56
0,2004-04-26 00:00:00,0000-00-00,145.00,NULL,2021-10-08 09:54:56,2021-10-08 09:54:56
0,2004-04-26 00:00:00,0000-00-00,145.00,NULL,2021-10-08 09:54:56,2021-10-08 09:54:56
0,2003-11-15 00:00:00,2027-12-01,452.00,NULL,2021-10-08 09:54:56,2021-10-08 09:54:56
0,2003-11-15 00:00:00,2027-12-01,452.00,NULL,2021-10-08 09:54:56,2021-10-08 09:54:56
0,2003-11-15 00:00:00,2027-12-01,452.00,NULL,2021-10-08 09:54:56,2021-10-08 09:54:56
0,2003-11-15 00:00:00,2027-12-01,452.00,NULL,2021-10-08 09:54:56,2021-10-08 09:54:56
0,2003-11-15 00:00:00,2027-12-01,452.00,NULL,2021-10-08 09:54:56,2021-10-08 09:54:56
0,2003-11-15 00:00:00,2027-12-01,452.00,NULL,2021-10-08 09:54:56,2021-10-08 09:54:56
0,2004-06-21 00:00:00,0000-00-00,209.00,NULL,2021-10-08 09:54:56,2021-10-08 09:54:56
0,2004-06-21 00:00:00,0000-00-00,209.00,NULL,2021-10-08 09:54:56,2021-10-08 09:54:56
0,2004-06-21 00:00:00,0000-00-00,209.00,NULL,2021-10-08 09:54:56,2021-10-08 09:54:56
0,2004-06-21 00:00:00,0000-00-00,209.00,NULL,2021-10-08 09:54:56,2021-10-08 09:54:56
0,2004-06-21 00:00:00,0000-00-00,209.00,NULL,2021-10-08 09:54:56,2021-10-08 09:54:56
0,2004-06-21 00:00:00,0000-00-00,209.00,NULL,2021-10-08 09:54:56,2021-10-08 09:54:56
0,2004-09-19 00:00:00,0000-00-00,167.00,NULL,2021-10-08 09:54:56,2021-10-08 09:54:56
0,2004-09-19 00:00:00,0000-00-00,167.00,NULL,2021-10-08 09:54:56,2021-10-08 09:54:56
0,2004-09-19 00:00:00,0000-00-00,167.00,NULL,2021-10-08 09:54:56,2021-10-08 09:54:56
0,2004-09-19 00:00:00,0000-00-00,167.00,NULL,2021-10-08 09:54:56,2021-10-08 09:54:56
0,2004-09-19 00:00:00,0000-00-00,167.00,NULL,2021-10-08 09:54:56,2021-10-08 09:54:56
0,2004-09-19 00:00:00,0000-00-00,167.00,NULL,2021-10-08 09:54:56,2021-10-08 09:54:56
0,2003-07-21 00:00:00,0000-00-00,353.00,NULL,2021-10-08 09:54:56,2021-10-08 09:54:56
0,2003-07-21 00:00:00,0000-00-00,353.00,NULL,2021-10-08 09:54:56,2021-10-08 09:54:56
0,2003-07-21 00:00:00,0000-00-00,353.00,NULL,2021-10-08 09:54:56,2021-10-08 09:54:56
0,2003-07-21 00:00:00,0000-00-00,353.00,NULL,2021-10-08 09:54:56,2021-10-08 09:54:56
0,2003-07-21 00:00:00,0000-00-00,353.00,NULL,2021-10-08 09:54:56,2021-10-08 09:54:56
0,2003-07-21 00:00:00,0000-00-00,353.00,NULL,2021-10-08 09:54:56,2021-10-08 09:54:56
